drug_code,drug_name,insurance_status,insurance_status_normalized,hospital_status,hospital_status_normalized,document_office_status,document_office_status_normalized,file_required_status,file_required_normalized,max_prescription,hard_to_treat_status,hard_to_treat_normalized,barcode_required_status,barcode_required_normalized,electronic_prescription_only_status,electronic_prescription_only_normalized,price_without_subsidy,organization_share_percent_without_subsidy,government_subsidy,accepted_total_price,related_specialties_button,unrelated_specialties_button,source_page
50107,"INSULIN GLULISINE 100 [iU]/1mL 3 mL INJECTION, SOLUTION PARENTERAL",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,1000000,90.0,7000000,8000000,True,True,187
50575,"INSULIN ASPART 100 [iU]/1mL 3 mL INJECTION,MIX- SUSPENSION PARENTERAL",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,1150000,90.0,5250000,6400000,True,True,188
52064,VALPROATE SODIUM 200 mg/5mL 250 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,بله,True,است,True,1273252,70.0,276748,1550000,True,True,188
51340,APIXABAN 5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,بله,True,نيست,False,82977,70.0,17023,100000,True,True,188
51351,EMTRICITABINE / TENOFOVIR DISOPROXIL FUMARATE / EFAVIRENZ 200 mg/300 mg/600 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,بله,True,نيست,False,55000,0.0,89480,144480,True,True,188
51815,"SODIUM CHLORIDE 0.9% 5 mL INJECTION, SOLUTION PARENTERAL INJECTION",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,20,نيست,False,خير,False,نيست,False,41505,0.0,4095,45600,True,True,188
51816,SODIUM TETRADECYL SULFATE 0.5% 2 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,69833,70.0,0,69833,True,True,188
51883,LINAGLIPTIN 5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,36786,70.0,13214,50000,True,True,188
51946,ATAZANAVIR / RITONAVIR 300 mg/100 mg TABLET ORAL TABLET,است,covered,است,True,خير,False,خير,False,14,نيست,False,بله,True,نيست,False,48800,70.0,0,48800,True,True,188
52006,LABETALOL HYDROCHLORIDE 5 mg/1mL 4 mL INJECTION PARENTERAL,است,covered,است,True,خير,False,خير,False,5,نيست,False,بله,True,نيست,False,345750,70.0,14250,360000,True,True,188
52025,"ONDANSETRON 8 mg TABLET, ORALLY DISINTEGRATING ORAL TABLET",است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,17050,70.0,4950,22000,True,True,188
52028,"LEVETIRACETAM 15 mg/1mL 100 mL INJECTION, SOLUTION PARENTERAL",صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,902871,0.0,147129,1050000,True,True,189
52040,CALFACTANT 35 mg/1mL 3 mL SUSPENSION ENDOTRACHEAL,است,covered,است,True,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,نيست,False,17837333,90.0,0,17837333,True,True,189
52076,"CIPROFLOXACIN 10 mg/1 mL, 20mL PARENTERAL INJECTION, SOLUTION",است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,308305,70.0,51695,360000,True,True,189
52192,"BECLOMETHASONE DIPROPIONATE / FORMOTEROL FUMARATE 200 ug/6 ug/1{Puff} 120 {Puff} AEROSOL, METERED RESPIRATORY",است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,10580000,70.0,20000000,30580000,True,True,189
52195,DEXAMETHASONE (AS ACETATE) 40 mg TABLET ORAL,است,covered,است,True,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,55477,70.0,34523,90000,True,True,189
52203,LIDOCAINE / TETRACAINE 7 %/7 % 15 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,550346,0.0,164654,715000,True,True,189
52207,"INSULIN BIPHASIC LISPRO 50/50 100 [iU]/1mL 3 mL INJECTION, SUSPENSION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,295000,90.0,0,295000,True,True,189
50114,"LINEZOLID 2 mg/1mL 300 mL INJECTION, SOLUTION PARENTERAL",صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,1036375,0.0,163625,1200000,True,True,189
50345,"FOLLITROPIN ALFA / LUTROPIN ALFA 150 [iU]/75 [iU] INJECTION, POWDER, FOR SOLUTION PARENTERAL",است,covered,نيست,False,خير,False,خير,False,4,نيست,False,بله,True,است,True,7112000,90.0,8058000,15170000,True,True,189
50485,SODIUM TETRADECYL SULFATE 0.2% 5 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,69833,70.0,0,69833,True,True,189
25187,"DEXPANTHENOL 250 mg/1mL 2 mL INJECTION, SOLUTION PARENTERAL",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,10,نيست,False,خير,False,نيست,False,569845,0.0,30155,600000,True,True,190
50684,"METHYLPHENIDATE HYDROCHLORIDE 18 mg TABLET, EXTENDED RELEASE ORAL",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,بله,True,است,True,169000,70.0,671000,840000,True,True,190
50966,AMLODIPINE (AS BESILATE) / VALSARTAN / HYDROCHLOROTHIAZIDE 5 mg/160 mg/12.5 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,56271,70.0,23729,80000,True,True,190
51105,"DICLOFENAC POTASSIUM 25 mg CAPSULE, LIQUID FILLED ORAL",است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,23725,70.0,6275,30000,True,True,190
51698,TOBRAMYCIN 60 mg/1mL 5 mL SOLUTION RESPIRATORY INHALATION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,1570000,70.0,0,1570000,True,True,190
51859,MOMETASONE FUROATE 0.1% 20 mL LOTION TOPICAL LOTION,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,643662,0.0,56338,700000,True,True,190
50404,"PANCREATIN 10000 [iU] CAPSULE, DELAYED RELEASE PELLETS ORAL CAPSULE",است,covered,نيست,False,خير,False,خير,False,400,است,True,بله,True,نيست,False,80400,70.0,3600,84000,True,True,190
51957,EPOETIN 10000 [iU]/1mL 0.4 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,12,نيست,False,بله,True,است,True,330000,90.0,0,330000,True,True,190
51971,"CEFIXIME 200 mg/5 mL 50 mL POWDER, FOR SUSPENSION ORAL",است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,324200,70.0,172800,497000,True,True,190
51973,APOMORPHINE HYDROCHLORIDE 5 mg/1mL 20 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,29160000,70.0,69000000,98160000,True,True,190
52002,"CLARITHROMYCIN 250 mg/5 mL 100 mL POWDER, FOR SUSPENSION ORAL",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,2171400,0.0,818600,2990000,True,True,191
52014,FLUOCINOLONE / HYDROQUINONE / TRETINOIN 0.01 %/4 %/0.05 % 15 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,421604,0.0,59396,481000,True,True,191
52086,ONDANSETRON 8 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,15300,70.0,14700,30000,True,True,191
52091,NOREPINEPHRINE INJ PARENTERAL 0.1 % 20 mL,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,0,70.0,0,0,True,True,191
52145,PIPERAZINE 750 mg/5 mL 60 mL SYRUP ORAL SYRUP,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,بله,True,نيست,False,319532,70.0,50768,370300,True,True,191
52167,DAPAGLIFLOZIN (AS PROPANEDIOL) 10 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,100,است,True,بله,True,است,True,52410,70.0,12590,65000,True,True,191
52173,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE 5 mg/500 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,46534,70.0,13466,60000,True,True,191
52189,"BECLOMETHASONE DIPROPIONATE / FORMOTEROL FUMARATE 100 ug/6 ug/1{Puff} 120 {Puff} AEROSOL, METERED RESPIRATORY",است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,3810000,70.0,10000000,13810000,True,True,191
52235,RIVAROXABAN 2.5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,بله,True,نيست,False,59997,70.0,4903,64900,True,True,191
52240,EMPAGLIFLOZIN / LINAGLIPTIN 25 mg/5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,83196,70.0,39217,122413,True,True,191
52295,BECLOMETHASONE DIPROPIONATE 50 ug/1 {dose} 150 {Puff} SPRAY NASAL,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,287191,70.0,40809,328000,True,True,192
50392,LENALIDOMIDE 15 mg CAPSULE ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,811873,0.0,1038127,1850000,True,True,192
50433,PROMETHAZINE HYDROCHLORIDE 25 mg/1mL 2 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,539362,70.0,10638,550000,True,True,192
25137,FEBUXOSTAT 120 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,22100,0.0,17771,39871,True,True,192
50776,"VALGANCICLOVIR (AS HYDROCHLORIDE) 50 mg/1mL 12 g POWDER, FOR SOLUTION ORAL SOLUTION",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,27303000,0.0,66817000,94120000,True,True,192
51485,LIDOCAINE / EPINEPHRINE 20 mg/12.5 ug/1mL 1.8 mL INJECTION PARENTERAL,صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,1,نيست,False,خير,False,نيست,False,441710,0.0,8290,450000,True,True,192
51516,MEGLUMINE COMPOUND 66 %/10 % 120 mL SOLUTION ORAL,است,covered,نيست,False,خير,False,خير,False,1,نيست,False,بله,True,است,True,2968027,70.0,1800873,4768900,True,True,192
51798,NILOTINIB 150 mg CAPSULE ORAL CAPSULE,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,2019806,70.0,880194,2900000,True,True,192
51860,NITROGLYCERIN 1 mg/1mL 10 mL INJECTION PARENTERAL,است,covered,است,True,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,89600,70.0,0,89600,True,True,192
51887,NAPHAZOLINE HYDROCHLORIDE 0.05% 15 mL SPRAY NASAL INHALATION,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,521956,0.0,28044,550000,True,True,192
51895,L-CARNITINE 100 mg/1mL 10 mL SOLUTION ORAL,است,covered,نيست,False,خير,False,خير,False,90,نيست,False,خير,False,است,True,49758,70.0,20942,70700,True,True,193
51979,IMATINIB (AS MESYLATE) 400 mg CAPSULE ORAL CAPSULE,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,نيست,False,280054,90.0,369946,650000,True,True,193
51994,SOFOSBUVIR / VELPATASVIR 400 mg/100 mg TABLET ORAL TABLET,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,1350000,0.0,1650000,3000000,True,True,193
52149,FLUTICASONE PROPIONATE 50 ug/1{Puff} 120 {Puff} SPRAY NASAL SPRAY,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,496560,70.0,68440,565000,True,True,193
52160,L-CARNITINE INJECTION PARENTERAL 200 mg/1mL 5 mL SOLUTION,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,است,True,20000,70.0,0,20000,True,True,193
52176,EMPAGLIFLOZIN / METFORMIN HYDROCHLORIDE 12.5 mg/1000 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,53605,70.0,26617,80222,True,True,193
52289,EPOETIN 20000 [iU]/1mL 0.5 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,6504710,100.0,2095290,8600000,True,True,193
50280,EPHEDRINE HYDROCHLORIDE 50 mg/1mL 1 mL INJECTION PARENTERAL,صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,5,نيست,False,بله,True,است,True,19700,0.0,349300,369000,True,True,193
50402,CLINDAMYCIN (AS PHOSPHATE) / CLOTRIMAZOLE 2 %/2 % 30 g CREAM VAGINAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,915300,0.0,784700,1700000,True,True,193
51840,"POSACONAZOLE 100 mg TABLET, DELAYED RELEASE ORAL",است,covered,نيست,False,بله,True,بله,True,طبق پرونده,نيست,False,بله,True,است,True,480000,90.0,2370000,2850000,True,True,193
52059,HEPATITIS B IMMUNE GLOBULIN 180 [iU]/1mL 1 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,خير,False,1,نيست,False,بله,True,است,True,3718000,95.0,8402000,12120000,True,True,194
51881,CLOTRIMAZOLE / BETAMETHASONE (AS DIPROPIONATE) 1 %/0.05 % 30 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,874778,0.0,175222,1050000,True,True,194
51888,TEMOZOLOMIDE 180 mg CAPSULE ORAL CAPSULE,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,3385000,70.0,0,3385000,True,True,194
51956,"MOMETASONE FUROATE 0.05% 14 mL SPRAY, SUSPENSION NASAL SPRAY",است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,743340,70.0,456660,1200000,True,True,194
51982,GADOPENTETATE DIMEGLUMINE 469 mg/1mL 20 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,است,True,720933,70.0,0,720933,True,True,194
51999,"TEMOCILLIN SODIUM 1 g INJECTION, POWDER, FOR SOLUTION PARENTERAL INJECTION",صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,14,نيست,False,بله,True,است,True,3938000,0.0,4252000,8190000,True,True,194
52041,CALFACTANT 35 mg/1mL 6 mL SUSPENSION ENDOTRACHEAL,است,covered,است,True,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,نيست,False,29396267,90.0,0,29396267,True,True,194
52052,MIRTAZAPINE 15 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,12800,70.0,19200,32000,True,True,194
52054,MIRTAZAPINE 7.5 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,10000,70.0,15000,25000,True,True,194
52112,METFORMIN HYDROCHLORIDE / LINAGLIPTIN 500 mg/2.5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,52312,70.0,13688,66000,True,True,194
52154,"SALBUTAMOL / BECLOMETHASONE DIPROPIONATE 100 ug/50 ug/1{dose} 200 {Puff} AEROSOL, SPRAY RESPIRATORY",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,2,نيست,False,خير,False,نيست,False,2270000,0.0,1500000,3770000,True,True,195
52172,"OCRELIZUMAB 30 mg/1mL 10 mL INJECTION, SOLUTION, CONCENTRATE PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,155069300,90.0,54930700,210000000,True,True,195
52206,"INSULIN BIPHASIC LISPRO 25/75 100 [iU]/1mL 3 mL INJECTION, SUSPENSION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,1740000,90.0,0,1740000,True,True,195
52267,TERBINAFINE 1% 30 mL SOLUTION TOPICAL SOLUTION,است,covered,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,124800,70.0,44700,169500,True,True,195
52291,"TACROLIMUS 0.5 mg CAPSULE, EXTENDED RELEASE ORAL CAPSULE",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,56800,100.0,133200,190000,True,True,195
52301,LEVODOPA / CARBIDOPA 100 mg/25 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,450,نيست,False,بله,True,است,True,68500,70.0,11500,80000,True,True,195
90008,چسب كانوكس,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,نيست,False,415000,70.0,0,415000,True,True,195
50293,PACLITAXEL 6 mg/1mL 50 mL INJECTION PARENTERAL INJECTION,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,7608955,90.0,19391045,27000000,True,True,195
50358,DACLATASVIR 60 mg TABLET ORAL,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,50000,70.0,0,50000,True,True,195
50003,DACLATASVIR / SOFOSBUVIR 60 mg/400 mg TABLET ORAL,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,200000,70.0,256346,456346,True,True,195
50426,"MESALAZINE 500 mg CAPSULE, EXTENDED RELEASE ORAL",است,covered,نيست,False,خير,False,خير,False,400,نيست,False,خير,False,است,True,82186,70.0,7814,90000,True,True,196
50865,AMINOACID 5% 2.5 mg/3.7 mg/4.655 mg/2.15 mg/1mL 500 mL INFUSION,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,بله,True,است,True,5369000,70.0,4131000,9500000,True,True,196
50964,AMLODIPINE (AS BESILATE) / VALSARTAN / HYDROCHLOROTHIAZIDE 10 mg/160 mg/12.5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,63447,70.0,24553,88000,True,True,196
51339,APIXABAN 2.5 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,بله,True,نيست,False,50000,70.0,15000,65000,True,True,196
51479,LENALIDOMIDE 5 mg CAPSULE ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,443706,0.0,206294,650000,True,True,196
51869,LIDOCAINE / PRILOCAINE 2.5 %/2.5 % 15 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,562100,0.0,137900,700000,True,True,196
51917,"LATANOPROST 50 mcg/1 mL, 5 mL OPHTHALMIC SOLUTION/ DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,106000,70.0,294000,400000,True,True,196
51923,DEXAMETHASONE 4 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,نيست,False,21264,70.0,33736,55000,True,True,196
52001,CLOTRIMAZOLE / BETAMETHASONE (AS DIPROPIONATE) 1 %/0.05 % 15 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,717861,0.0,72139,790000,True,True,196
52008,"TROPICAMIDE 0.5% 0.5 mL SOLUTION, DROPS OPHTHALMIC DROPS",است,covered,نيست,False,خير,False,خير,False,5,نيست,False,خير,False,نيست,False,79331,70.0,8169,87500,True,True,196
21240,"DOCETAXEL 20 mg/1mL 4 mL INJECTION, SOLUTION INTRAVENOUS INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,12052978,90.0,2447022,14500000,True,True,197
21241,"DOCETAXEL 20 mg/1mL 8 mL INJECTION, SOLUTION INTRAVENOUS",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,19323256,90.0,6676744,26000000,True,True,197
17381,"BENDAMUSTINE HYDROCHLORIDE 25 mg INJECTION, POWDER, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,9322700,70.0,1677300,11000000,True,True,197
17228,MOMETASONE FUROATE 0.1% 15 g OINTMENT TOPICAL OINTMENT,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,نيست,False,552571,0.0,47429,600000,True,True,197
17247,"ETHERIFIED STARCH 6% 500 mL INJECTION, SOLUTION PARENTERAL INFUSION",است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,4509528,70.0,1890472,6400000,True,True,197
17253,EVEROLIMUS 10 mg TABLET ORAL,است,covered,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,3435250,70.0,15564750,19000000,True,True,197
19011,ABIRATERONE ACETATE 250 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,120,است,True,بله,True,نيست,False,1836770,0.0,663230,2500000,True,True,197
18546,IOHEXOL 240 mg/1mL 10 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,است,True,138875,70.0,149125,288000,True,True,197
19835,FEBUXOSTAT 80 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,68787,0.0,33213,102000,True,True,197
19859,IPRATROPIUM BROMIDE 250 ug/1mL 2 mL SOLUTION RESPIRATORY,است,covered,نيست,False,خير,False,خير,False,150,نيست,False,بله,True,نيست,False,44280,70.0,76700,120980,True,True,197
19875,INSULIN REGULAR 100 [iU]/1mL 3 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,خير,False,12,نيست,False,بله,True,است,True,426000,90.0,184000,610000,True,True,198
19877,INSULIN ISOPHANE 100 [iU]/1mL 3 mL INJECTION PARENTERAL,است,covered,نيست,False,خير,False,خير,False,12,نيست,False,بله,True,است,True,426000,90.0,184000,610000,True,True,198
15856,AMLODIPINE (AS BESILATE) / VALSARTAN 10 mg/160 mg TABLET ORAL TABLET,است,covered,نيست,False,خير,False,خير,False,200,است,True,خير,False,است,True,74298,70.0,3702,78000,True,True,198
16010,PRASUGREL 5 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,5500,0.0,11440,16940,True,True,198
15467,SERTACONAZOLE NITRATE 2% 15 g CREAM TOPICAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,3,نيست,False,خير,False,است,True,408864,0.0,231836,640700,True,True,198
15478,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE 50 mg/1000 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,39192,70.0,16944,56136,True,True,198
08813,"FORMOTEROL FUMARATE 4.5 ug/1{Puff} 100 {Puff} SPRAY, METERED RESPIRATORY",صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,2,نيست,False,بله,True,نيست,False,120000,0.0,27667,147667,True,True,198
16693,FEBUXOSTAT 40 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,37543,0.0,25457,63000,True,True,198
17070,"RINGER LACTATE 250 mL INJECTION, SOLUTION INTRAVENOUS",است,covered,نيست,False,خير,False,خير,False,10,نيست,False,بله,True,نيست,False,518050,70.0,631950,1150000,True,True,198
17084,"ROCURONIUM BROMIDE 10 mg/1mL 5 mL INJECTION, SOLUTION PARENTERAL",صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,1,نيست,False,خير,False,نيست,False,1102299,0.0,97701,1200000,True,True,198
21719,SILVER SULFADIAZINE 1% 500 g CREAM TOPICAL CREAM,است,covered,نيست,False,خير,False,خير,False,5,نيست,False,بله,True,نيست,False,3657800,70.0,2342200,6000000,True,True,199
18193,LENALIDOMIDE 10 mg CAPSULE ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,بله,True,طبق پرونده,است,True,بله,True,است,True,683724,0.0,566276,1250000,True,True,199
18934,"ETOPOSIDE 20 mg/1mL 10 mL INJECTION, SOLUTION INTRAVENOUS",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,نيست,False,3250000,90.0,32750000,36000000,True,True,199
18949,AGOMELATINE 25 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,5000,نيست,False,خير,False,نيست,False,20500,0.0,75000,95500,True,True,199
16686,BETHANECHOL CHLORIDE 25 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,12000,70.0,94000,106000,True,True,199
10488,"TEICOPLANIN 400 mg INJECTION, POWDER, FOR SOLUTION PARENTERAL INJECTION",صرفا مشمول يارانه دولت,government_subsidy_only,است,True,خير,False,خير,False,10,نيست,False,بله,True,است,True,7276290,0.0,2223710,9500000,True,True,199
18452,ALENDRONIC ACID / COLECALCIFEROL 70 mg/140 ug TABLET ORAL TABLET,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,50,نيست,False,خير,False,نيست,False,11600,0.0,3790,15390,True,True,199
15754,SITAGLIPTIN (AS PHOSPHATE) / METFORMIN HYDROCHLORIDE 50 mg/500 mg TABLET ORAL,است,covered,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,است,True,49395,70.0,5605,55000,True,True,199
17947,ZALEPLON 5 mg CAPSULE ORAL CAPSULE,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,12144,0.0,2356,14500,True,True,199
17956,MEMANTINE HYDROCHLORIDE 20 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,100,نيست,False,خير,False,نيست,False,4000,0.0,7839,11839,True,True,199
21109,LACOSAMIDE 200 mg TABLET ORAL,صرفا مشمول يارانه دولت,government_subsidy_only,نيست,False,خير,False,خير,False,200,نيست,False,خير,False,است,True,220000,0.0,100000,320000,True,True,200
21121,"FACTOR VII 600 [iU] INJECTION, POWDER, FOR SOLUTION PARENTERAL INJECTION",است,covered,نيست,False,خير,False,بله,True,طبق پرونده,نيست,False,بله,True,است,True,0,70.0,0,0,True,True,200
